~id,~from,~to,~label
308_afrank_sinatra,a_308,a_frank_sinatra,hasArtist
308_gjazz,a_308,g_jazz,hasGenre
308_gpop,a_308,g_pop,hasGenre
308_svocal,a_308,s_vocal,hasSubgenre
308_seasy_listening,a_308,s_easy_listening,hasSubgenre
309_1969,a_309,y_1969,hasYear
309_acreedence_clearwater_revival,a_309,a_creedence_clearwater_revival,hasArtist
309_grock,a_309,g_rock,hasGenre
309_sblues_rock,a_309,s_blues_rock,hasSubgenre
309_srock___roll,a_309,s_rock___roll,hasSubgenre
309_sclassic_rock,a_309,s_classic_rock,hasSubgenre
310_1991,a_310,y_1991,hasYear
310_ared_hot_chili_peppers,a_310,a_red_hot_chili_peppers,hasArtist
310_grock,a_310,g_rock,hasGenre
310_salternative_rock,a_310,s_alternative_rock,hasSubgenre
310_sfunk_metal,a_310,s_funk_metal,hasSubgenre
311_1994,a_311,y_1994,hasYear
311_avarious,a_311,a_various,hasArtist
311_grock,a_311,g_rock,hasGenre
311_gfunk___soul,a_311,g_funk___soul,hasGenre
311_gblues,a_311,g_blues,hasGenre
311_gpop,a_311,g_pop,hasGenre
311_gfolk,a_311,g_folk,hasGenre
311_gworld,a_311,g_world,hasGenre
311_g__country,a_311,g___country,hasGenre
311_scountry_blues,a_311,s_country_blues,hasSubgenre
311_srock___roll,a_311,s_rock___roll,hasSubgenre
311_srockabilly,a_311,s_rockabilly,hasSubgenre
312_1988,a_312,y_1988,hasYear
312_ajane_s_addiction,a_312,a_jane_s_addiction,hasArtist
312_grock,a_312,g_rock,hasGenre
312_salternative_rock,a_312,s_alternative_rock,hasSubgenre
313_1994,a_313,y_1994,hasYear
313_anirvana,a_313,a_nirvana,hasArtist
313_grock,a_313,g_rock,hasGenre
313_sfolk_rock,a_313,s_folk_rock,hasSubgenre
313_sacoustic,a_313,s_acoustic,hasSubgenre
313_sgrunge,a_313,s_grunge,hasSubgenre
314_1998,a_314,y_1998,hasYear
314_alauryn_hill,a_314,a_lauryn_hill,hasArtist
314_ghip_hop,a_314,g_hip_hop,hasGenre
314_srnb_swing,a_314,s_rnb_swing,hasSubgenre
314_sconscious,a_314,s_conscious,hasSubgenre
315_1979,a_315,y_1979,hasYear
315_atom_petty_and_the_heartbreakers,a_315,a_tom_petty_and_the_heartbreakers,hasArtist
315_grock,a_315,g_rock,hasGenre
315_ssoft_rock,a_315,s_soft_rock,hasSubgenre
315_shard_rock,a_315,s_hard_rock,hasSubgenre
315_spop_rock,a_315,s_pop_rock,hasSubgenre
316_1969,a_316,y_1969,hasYear
316_athe_velvet_underground,a_316,a_the_velvet_underground,hasArtist
316_grock,a_316,g_rock,hasGenre
316_sgarage_rock,a_316,s_garage_rock,hasSubgenre
316_sart_rock,a_316,s_art_rock,hasSubgenre
316_sexperimental,a_316,s_experimental,hasSubgenre
317_1988,a_317,y_1988,hasYear
317_apixies,a_317,a_pixies,hasArtist
317_grock,a_317,g_rock,hasGenre
317_salternative_rock,a_317,s_alternative_rock,hasSubgenre
318_1972,a_318,y_1972,hasYear
318_athe_o_jays,a_318,a_the_o_jays,hasArtist
318_gfunk___soul,a_318,g_funk___soul,hasGenre
318_ssoul,a_318,s_soul,hasSubgenre
319_1973,a_319,y_1973,hasYear
319_athe_wailers,a_319,a_the_wailers,hasArtist
319_greggae,a_319,g_reggae,hasGenre
319_sreggae,a_319,s_reggae,hasSubgenre
320_2001,a_320,y_2001,hasYear
320_aradiohead,a_320,a_radiohead,hasArtist
320_gelectronic,a_320,g_electronic,hasGenre
320_grock,a_320,g_rock,hasGenre
320_salternative_rock,a_320,s_alternative_rock,hasSubgenre
320_sexperimental,a_320,s_experimental,hasSubgenre
321_1972,a_321,y_1972,hasYear
321_anick_drake,a_321,a_nick_drake,hasArtist
321_grock,a_321,g_rock,hasGenre
321_gfolk,a_321,g_folk,hasGenre
321_gworld,a_321,g_world,hasGenre
321_g__country,a_321,g___country,hasGenre
321_sfolk,a_321,s_folk,hasSubgenre
321_sfolk_rock,a_321,s_folk_rock,hasSubgenre
321_sacoustic,a_321,s_acoustic,hasSubgenre
322_1972,a_322,y_1972,hasYear
322_arandy_newman,a_322,a_randy_newman,hasArtist
322_grock,a_322,g_rock,hasGenre
322_gpop,a_322,g_pop,hasGenre
322_snone,a_322,s_none,hasSubgenre
323_1981,a_323,y_1981,hasYear
323_athe_police,a_323,a_the_police,hasArtist
323_grock,a_323,g_rock,hasGenre
323_gpop,a_323,g_pop,hasGenre
323_salternative_rock,a_323,s_alternative_rock,hasSubgenre
323_snew_wave,a_323,s_new_wave,hasSubgenre
323_spop_rock,a_323,s_pop_rock,hasSubgenre
324_1976,a_324,y_1976,hasYear
324_adavid_bowie,a_324,a_david_bowie,hasArtist
324_grock,a_324,g_rock,hasGenre
324_gfunk___soul,a_324,g_funk___soul,hasGenre
324_sclassic_rock,a_324,s_classic_rock,hasSubgenre
324_ssoul,a_324,s_soul,hasSubgenre
324_sfunk,a_324,s_funk,hasSubgenre
324_sart_rock,a_324,s_art_rock,hasSubgenre
325_1977,a_325,y_1977,hasYear
325_aeric_clapton,a_325,a_eric_clapton,hasArtist
325_grock,a_325,g_rock,hasGenre
325_snone,a_325,s_none,hasSubgenre
326_1989,a_326,y_1989,hasYear
326_athe_cure,a_326,a_the_cure,hasArtist
326_gelectronic,a_326,g_electronic,hasGenre
326_grock,a_326,g_rock,hasGenre
326_snew_wave,a_326,s_new_wave,hasSubgenre
326_salternative_rock,a_326,s_alternative_rock,hasSubgenre
327_1993,a_327,y_1993,hasYear
327_aliz_phair,a_327,a_liz_phair,hasArtist
327_grock,a_327,g_rock,hasGenre
327_slo_fi,a_327,s_lo_fi,hasSubgenre
327_sindie_rock,a_327,s_indie_rock,hasSubgenre
328_1988,a_328,y_1988,hasYear
328_asonic_youth,a_328,a_sonic_youth,hasArtist
328_grock,a_328,g_rock,hasGenre
328_salternative_rock,a_328,s_alternative_rock,hasSubgenre
328_sindie_rock,a_328,s_indie_rock,hasSubgenre
329_1986,a_329,y_1986,hasYear
329_ajames_brown,a_329,a_james_brown,hasArtist
329_gfunk___soul,a_329,g_funk___soul,hasGenre
329_ssoul,a_329,s_soul,hasSubgenre
329_sfunk,a_329,s_funk,hasSubgenre
330_1975,a_330,y_1975,hasYear
330_aneil_young,a_330,a_neil_young,hasArtist
330_grock,a_330,g_rock,hasGenre
330_sblues_rock,a_330,s_blues_rock,hasSubgenre
330_sfolk_rock,a_330,s_folk_rock,hasSubgenre
330_sclassic_rock,a_330,s_classic_rock,hasSubgenre
331_1965,a_331,y_1965,hasYear
331_athe_beatles,a_331,a_the_beatles,hasArtist
331_grock,a_331,g_rock,hasGenre
331_gstage___screen,a_331,g_stage___screen,hasGenre
331_sbeat,a_331,s_beat,hasSubgenre
331_ssoundtrack,a_331,s_soundtrack,hasSubgenre
331_spop_rock,a_331,s_pop_rock,hasSubgenre
332_1982,a_332,y_1982,hasYear
332_arichard___linda_thompson,a_332,a_richard___linda_thompson,hasArtist
332_grock,a_332,g_rock,hasGenre
332_gfolk,a_332,g_folk,hasGenre
332_gworld,a_332,g_world,hasGenre
332_g__country,a_332,g___country,hasGenre
332_sfolk_rock,a_332,s_folk_rock,hasSubgenre
333_1981,a_333,y_1981,hasYear
333_ax,a_333,a_x,hasArtist
333_grock,a_333,g_rock,hasGenre
333_srock___roll,a_333,s_rock___roll,hasSubgenre
333_spunk,a_333,s_punk,hasSubgenre
334_1979,a_334,y_1979,hasYear
334_agraham_parker___the_rumour,a_334,a_graham_parker___the_rumour,hasArtist
334_grock,a_334,g_rock,hasGenre
334_gblues,a_334,g_blues,hasGenre
334_snone,a_334,s_none,hasSubgenre
335_1994,a_335,y_1994,hasYear
335_asoundgarden,a_335,a_soundgarden,hasArtist
335_grock,a_335,g_rock,hasGenre
335_salternative_rock,a_335,s_alternative_rock,hasSubgenre
336_2007,a_336,y_2007,hasYear
336_aradiohead,a_336,a_radiohead,hasArtist
336_gelectronic,a_336,g_electronic,hasGenre
336_grock,a_336,g_rock,hasGenre
336_salternative_rock,a_336,s_alternative_rock,hasSubgenre
336_sart_rock,a_336,s_art_rock,hasSubgenre
337_1971,a_337,y_1971,hasYear
337_ajethro_tull,a_337,a_jethro_tull,hasArtist
337_grock,a_337,g_rock,hasGenre
337_sclassic_rock,a_337,s_classic_rock,hasSubgenre
337_sprog_rock,a_337,s_prog_rock,hasSubgenre
338_1968,a_338,y_1968,hasYear
338_abig_brother___the_holding_company,a_338,a_big_brother___the_holding_company,hasArtist
338_grock,a_338,g_rock,hasGenre
338_sfolk_rock,a_338,s_folk_rock,hasSubgenre
338_sblues_rock,a_338,s_blues_rock,hasSubgenre
338_spsychedelic_rock,a_338,s_psychedelic_rock,hasSubgenre
339_1974,a_339,y_1974,hasYear
339_atom_waits,a_339,a_tom_waits,hasArtist
339_gjazz,a_339,g_jazz,hasGenre
339_gpop,a_339,g_pop,hasGenre
339_gfolk,a_339,g_folk,hasGenre
339_gworld,a_339,g_world,hasGenre
339_g__country,a_339,g___country,hasGenre
339_scontemporary_jazz,a_339,s_contemporary_jazz,hasSubgenre
339_sspoken_word,a_339,s_spoken_word,hasSubgenre
340_1981,a_340,y_1981,hasYear
340_ablack_flag,a_340,a_black_flag,hasArtist
340_grock,a_340,g_rock,hasGenre
340_shardcore,a_340,s_hardcore,hasSubgenre
340_spunk,a_340,s_punk,hasSubgenre
341_1999,a_341,y_1999,hasYear
341_amoby,a_341,a_moby,hasArtist
341_gelectronic,a_341,g_electronic,hasGenre
341_sbreakbeat,a_341,s_breakbeat,hasSubgenre
341_sleftfield,a_341,s_leftfield,hasSubgenre
341_sdowntempo,a_341,s_downtempo,hasSubgenre
342_1990,a_342,y_1990,hasYear
342_adepeche_mode,a_342,a_depeche_mode,hasArtist
342_gelectronic,a_342,g_electronic,hasGenre
342_ssynth_pop,a_342,s_synth_pop,hasSubgenre
343_1977,a_343,y_1977,hasYear
343_ameat_loaf,a_343,a_meat_loaf,hasArtist
343_grock,a_343,g_rock,hasGenre
343_spop_rock,a_343,s_pop_rock,hasSubgenre
344_1973,a_344,y_1973,hasYear
344_alou_reed,a_344,a_lou_reed,hasArtist
344_grock,a_344,g_rock,hasGenre
344_shard_rock,a_344,s_hard_rock,hasSubgenre
345_1984,a_345,y_1984,hasYear
345_atalking_heads,a_345,a_talking_heads,hasArtist
345_grock,a_345,g_rock,hasGenre
345_gfunk___soul,a_345,g_funk___soul,hasGenre
345_sfunk,a_345,s_funk,hasSubgenre
345_sindie_rock,a_345,s_indie_rock,hasSubgenre
345_snew_wave,a_345,s_new_wave,hasSubgenre
346_1989,a_346,y_1989,hasYear
346_ade_la_soul,a_346,a_de_la_soul,hasArtist
346_ghip_hop,a_346,g_hip_hop,hasGenre
346_snone,a_346,s_none,hasSubgenre
347_1967,a_347,y_1967,hasYear
347_apink_floyd,a_347,a_pink_floyd,hasArtist
347_grock,a_347,g_rock,hasGenre
347_spsychedelic_rock,a_347,s_psychedelic_rock,hasSubgenre
348_1960,a_348,y_1960,hasYear
348_amuddy_waters,a_348,a_muddy_waters,hasArtist
348_grock,a_348,g_rock,hasGenre
348_gblues,a_348,g_blues,hasGenre
348_sblues_rock,a_348,s_blues_rock,hasSubgenre
348_schicago_blues,a_348,s_chicago_blues,hasSubgenre
349_2003,a_349,y_2003,hasYear
349_ajay_z,a_349,a_jay_z,hasArtist
349_ghip_hop,a_349,g_hip_hop,hasGenre
349_snone,a_349,s_none,hasSubgenre
350_1966,a_350,y_1966,hasYear
350_athe_yardbirds,a_350,a_the_yardbirds,hasArtist
350_grock,a_350,g_rock,hasGenre
350_gblues,a_350,g_blues,hasGenre
350_sblues_rock,a_350,s_blues_rock,hasSubgenre
350_spop_rock,a_350,s_pop_rock,hasSubgenre
351_1979,a_351,y_1979,hasYear
351_aneil_young___crazy_horse,a_351,a_neil_young___crazy_horse,hasArtist
351_grock,a_351,g_rock,hasGenre
351_shard_rock,a_351,s_hard_rock,hasSubgenre
351_sarena_rock,a_351,s_arena_rock,hasSubgenre
352_1985,a_352,y_1985,hasYear
352_adire_straits,a_352,a_dire_straits,hasArtist
352_grock,a_352,g_rock,hasGenre
352_saor,a_352,s_aor,hasSubgenre
352_sclassic_rock,a_352,s_classic_rock,hasSubgenre
353_2010,a_353,y_2010,hasYear
353_akanye_west,a_353,a_kanye_west,hasArtist
353_ghip_hop,a_353,g_hip_hop,hasGenre
353_snone,a_353,s_none,hasSubgenre
354_1978,a_354,y_1978,hasYear
354_abilly_joel,a_354,a_billy_joel,hasArtist
354_gjazz,a_354,g_jazz,hasGenre
354_grock,a_354,g_rock,hasGenre
354_gpop,a_354,g_pop,hasGenre
354_spop_rock,a_354,s_pop_rock,hasSubgenre
354_sballad,a_354,s_ballad,hasSubgenre
354_slatin_jazz,a_354,s_latin_jazz,hasSubgenre
355_1965,a_355,y_1965,hasYear
355_athe_yardbirds,a_355,a_the_yardbirds,hasArtist
355_grock,a_355,g_rock,hasGenre
355_sblues_rock,a_355,s_blues_rock,hasSubgenre
355_spsychedelic_rock,a_355,s_psychedelic_rock,hasSubgenre
356_1970,a_356,y_1970,hasYear
356_arandy_newman,a_356,a_randy_newman,hasArtist
356_grock,a_356,g_rock,hasGenre
356_gpop,a_356,g_pop,hasGenre
356_spop_rock,a_356,s_pop_rock,hasSubgenre
356_svocal,a_356,s_vocal,hasSubgenre
357_1967,a_357,y_1967,hasYear
357_athe_rolling_stones,a_357,a_the_rolling_stones,hasArtist
357_grock,a_357,g_rock,hasGenre
357_sblues_rock,a_357,s_blues_rock,hasSubgenre
357_spsychedelic_rock,a_357,s_psychedelic_rock,hasSubgenre
357_spop_rock,a_357,s_pop_rock,hasSubgenre
358_1960,a_358,y_1960,hasYear
358_amiles_davis,a_358,a_miles_davis,hasArtist
358_gjazz,a_358,g_jazz,hasGenre
358_smodal,a_358,s_modal,hasSubgenre
359_1972,a_359,y_1972,hasYear
359_aelton_john,a_359,a_elton_john,hasArtist
359_grock,a_359,g_rock,hasGenre
359_spop_rock,a_359,s_pop_rock,hasSubgenre
359_sclassic_rock,a_359,s_classic_rock,hasSubgenre
360_1979,a_360,y_1979,hasYear
360_abuzzcocks,a_360,a_buzzcocks,hasArtist
360_grock,a_360,g_rock,hasGenre
360_spunk,a_360,s_punk,hasSubgenre
361_2000,a_361,y_2000,hasYear
361_aoutkast,a_361,a_outkast,hasArtist
361_ghip_hop,a_361,g_hip_hop,hasGenre
361_gfunk___soul,a_361,g_funk___soul,hasGenre
361_sgangsta,a_361,s_gangsta,hasSubgenre
361_sp_funk,a_361,s_p_funk,hasSubgenre
361_scrunk,a_361,s_crunk,hasSubgenre
361_sconscious,a_361,s_conscious,hasSubgenre
362_1993,a_362,y_1993,hasYear
362_athe_smashing_pumpkins,a_362,a_the_smashing_pumpkins,hasArtist
362_grock,a_362,g_rock,hasGenre
362_salternative_rock,a_362,s_alternative_rock,hasSubgenre
363_1987,a_363,y_1987,hasYear
363_anew_order,a_363,a_new_order,hasArtist
363_gelectronic,a_363,g_electronic,hasGenre
363_ssynth_pop,a_363,s_synth_pop,hasSubgenre
364_1971,a_364,y_1971,hasYear
364_athe_doors,a_364,a_the_doors,hasArtist
364_grock,a_364,g_rock,hasGenre
364_sblues_rock,a_364,s_blues_rock,hasSubgenre
364_sclassic_rock,a_364,s_classic_rock,hasSubgenre
365_1992,a_365,y_1992,hasYear
365_arage_against_the_machine,a_365,a_rage_against_the_machine,hasArtist
365_ghip_hop,a_365,g_hip_hop,hasGenre
365_grock,a_365,g_rock,hasGenre
365_sfunk_metal,a_365,s_funk_metal,hasSubgenre
366_1994,a_366,y_1994,hasYear
366_ajohnny_cash,a_366,a_johnny_cash,hasArtist
366_gfolk,a_366,g_folk,hasGenre
366_gworld,a_366,g_world,hasGenre
366_g__country,a_366,g___country,hasGenre
366_scountry,a_366,s_country,hasSubgenre
366_sgospel,a_366,s_gospel,hasSubgenre
366_sfolk,a_366,s_folk,hasSubgenre
367_1998,a_367,y_1998,hasYear
367_amadonna,a_367,a_madonna,hasArtist
367_gelectronic,a_367,g_electronic,hasGenre
367_gpop,a_367,g_pop,hasGenre
367_shouse,a_367,s_house,hasSubgenre
367_stechno,a_367,s_techno,hasSubgenre
367_sdowntempo,a_367,s_downtempo,hasSubgenre
367_svocal,a_367,s_vocal,hasSubgenre
367_sambient,a_367,s_ambient,hasSubgenre
368_1972,a_368,y_1972,hasYear
368_aeagles,a_368,a_eagles,hasArtist
368_grock,a_368,g_rock,hasGenre
368_scountry_rock,a_368,s_country_rock,hasSubgenre
368_sclassic_rock,a_368,s_classic_rock,hasSubgenre
369_1987,a_369,y_1987,hasYear
369_athe_smiths,a_369,a_the_smiths,hasArtist
369_grock,a_369,g_rock,hasGenre
369_salternative_rock,a_369,s_alternative_rock,hasSubgenre
369_sindie_rock,a_369,s_indie_rock,hasSubgenre
370_1973,a_370,y_1973,hasYear
370_amott_the_hoople,a_370,a_mott_the_hoople,hasArtist
370_grock,a_370,g_rock,hasGenre
370_sclassic_rock,a_370,s_classic_rock,hasSubgenre
371_2006,a_371,y_2006,hasYear
371_aarctic_monkeys,a_371,a_arctic_monkeys,hasArtist
371_grock,a_371,g_rock,hasGenre
371_sindie_rock,a_371,s_indie_rock,hasSubgenre
372_1979,a_372,y_1979,hasYear
372_athe_police,a_372,a_the_police,hasArtist
372_grock,a_372,g_rock,hasGenre
372_gpop,a_372,g_pop,hasGenre
372_snew_wave,a_372,s_new_wave,hasSubgenre
372_spop_rock,a_372,s_pop_rock,hasSubgenre
373_1969,a_373,y_1969,hasYear
373_ajefferson_airplane,a_373,a_jefferson_airplane,hasArtist
373_grock,a_373,g_rock,hasGenre
373_spsychedelic_rock,a_373,s_psychedelic_rock,hasSubgenre
373_sfolk_rock,a_373,s_folk_rock,hasSubgenre
373_scountry_rock,a_373,s_country_rock,hasSubgenre
373_shonky_tonk,a_373,s_honky_tonk,hasSubgenre
374_1975,a_374,y_1975,hasYear
374_aroxy_music,a_374,a_roxy_music,hasArtist
374_grock,a_374,g_rock,hasGenre
374_sart_rock,a_374,s_art_rock,hasSubgenre
374_spop_rock,a_374,s_pop_rock,hasSubgenre
374_sglam,a_374,s_glam,hasSubgenre
375_1974,a_375,y_1974,hasYear
375_ajackson_browne,a_375,a_jackson_browne,hasArtist
375_grock,a_375,g_rock,hasGenre
375_spop_rock,a_375,s_pop_rock,hasSubgenre
376_1995,a_376,y_1995,hasYear
376_abjork,a_376,a_bjork,hasArtist
376_gelectronic,a_376,g_electronic,hasGenre
376_sbreakbeat,a_376,s_breakbeat,hasSubgenre
376_sidm,a_376,s_idm,hasSubgenre
376_selectro,a_376,s_electro,hasSubgenre
377_1991,a_377,y_1991,hasYear
377_ajohn_lee_hooker,a_377,a_john_lee_hooker,hasArtist
377_gblues,a_377,g_blues,hasGenre
377_scountry_blues,a_377,s_country_blues,hasSubgenre
377_selectric_blues,a_377,s_electric_blues,hasSubgenre
377_schicago_blues,a_377,s_chicago_blues,hasSubgenre
377_sjump_blues,a_377,s_jump_blues,hasSubgenre
378_1995,a_378,y_1995,hasYear
378_aoasis,a_378,a_oasis,hasArtist
378_grock,a_378,g_rock,hasGenre
378_gpop,a_378,g_pop,hasGenre
378_sbrit_pop,a_378,s_brit_pop,hasSubgenre
379_1994,a_379,y_1994,hasYear
379_atlc,a_379,a_tlc,hasArtist
379_gelectronic,a_379,g_electronic,hasGenre
379_ghip_hop,a_379,g_hip_hop,hasGenre
379_gfunk___soul,a_379,g_funk___soul,hasGenre
379_srnb_swing,a_379,s_rnb_swing,hasSubgenre
380_1973,a_380,y_1973,hasYear
380_atoots___the_maytals,a_380,a_toots___the_maytals,hasArtist
380_greggae,a_380,g_reggae,hasGenre
380_sreggae_gospel,a_380,s_reggae_gospel,hasSubgenre
380_sreggae,a_380,s_reggae,hasSubgenre
380_sroots_reggae,a_380,s_roots_reggae,hasSubgenre
380_srocksteady,a_380,s_rocksteady,hasSubgenre
381_2011,a_381,y_2011,hasYear
381_athe_beach_boys,a_381,a_the_beach_boys,hasArtist
381_grock,a_381,g_rock,hasGenre
381_spop_rock,a_381,s_pop_rock,hasSubgenre
381_spsychedelic_rock,a_381,s_psychedelic_rock,hasSubgenre
382_1976,a_382,y_1976,hasYear
382_athe_modern_lovers,a_382,a_the_modern_lovers,hasArtist
382_grock,a_382,g_rock,hasGenre
382_sart_rock,a_382,s_art_rock,hasSubgenre
382_sindie_rock,a_382,s_indie_rock,hasSubgenre
383_1978,a_383,y_1978,hasYear
383_atalking_heads,a_383,a_talking_heads,hasArtist
383_grock,a_383,g_rock,hasGenre
383_snew_wave,a_383,s_new_wave,hasSubgenre
383_sindie_rock,a_383,s_indie_rock,hasSubgenre
384_1966,a_384,y_1966,hasYear
384_athe_who,a_384,a_the_who,hasArtist
384_grock,a_384,g_rock,hasGenre
384_smod,a_384,s_mod,hasSubgenre
384_sbeat,a_384,s_beat,hasSubgenre
384_spsychedelic_rock,a_384,s_psychedelic_rock,hasSubgenre
385_2001,a_385,y_2001,hasYear
385_abob_dylan,a_385,a_bob_dylan,hasArtist
385_grock,a_385,g_rock,hasGenre
385_sfolk_rock,a_385,s_folk_rock,hasSubgenre
385_sblues_rock,a_385,s_blues_rock,hasSubgenre
386_1974,a_386,y_1974,hasYear
386_asteely_dan,a_386,a_steely_dan,hasArtist
386_gjazz,a_386,g_jazz,hasGenre
386_grock,a_386,g_rock,hasGenre
386_sjazz_rock,a_386,s_jazz_rock,hasSubgenre
386_spop_rock,a_386,s_pop_rock,hasSubgenre
386_sclassic_rock,a_386,s_classic_rock,hasSubgenre
387_1993,a_387,y_1993,hasYear
387_awu_tang_clan,a_387,a_wu_tang_clan,hasArtist
387_ghip_hop,a_387,g_hip_hop,hasGenre
387_sgangsta,a_387,s_gangsta,hasSubgenre
388_1985,a_388,y_1985,hasYear
388_avarious_artists,a_388,a_various_artists,hasArtist
388_gfunk___soul,a_388,g_funk___soul,hasGenre
388_gfolk,a_388,g_folk,hasGenre
388_gworld,a_388,g_world,hasGenre
388_g__country,a_388,g___country,hasGenre
388_safrican,a_388,s_african,hasSubgenre
389_1989,a_389,y_1989,hasYear
389_adon_henley,a_389,a_don_henley,hasArtist
389_grock,a_389,g_rock,hasGenre
389_spop_rock,a_389,s_pop_rock,hasSubgenre
390_2003,a_390,y_2003,hasYear
390_athe_white_stripes,a_390,a_the_white_stripes,hasArtist
390_grock,a_390,g_rock,hasGenre
390_sblues_rock,a_390,s_blues_rock,hasSubgenre
390_sgarage_rock,a_390,s_garage_rock,hasSubgenre
390_salternative_rock,a_390,s_alternative_rock,hasSubgenre
391_1976,a_391,y_1976,hasYear
391_ajackson_browne,a_391,a_jackson_browne,hasArtist
391_grock,a_391,g_rock,hasGenre
391_ssoft_rock,a_391,s_soft_rock,hasSubgenre
391_spop_rock,a_391,s_pop_rock,hasSubgenre
392_1970,a_392,y_1970,hasYear
392_athe_beatles,a_392,a_the_beatles,hasArtist
392_grock,a_392,g_rock,hasGenre
392_spop_rock,a_392,s_pop_rock,hasSubgenre
393_2007,a_393,y_2007,hasYear
393_am_i_a_,a_393,a_m_i_a_,hasArtist
393_gelectronic,a_393,g_electronic,hasGenre
393_ghip_hop,a_393,g_hip_hop,hasGenre
393_greggae,a_393,g_reggae,hasGenre
393_gpop,a_393,g_pop,hasGenre
393_sgrime,a_393,s_grime,hasSubgenre
393_sbollywood,a_393,s_bollywood,hasSubgenre
393_ship_hop,a_393,s_hip_hop,hasSubgenre
393_sdancehall,a_393,s_dancehall,hasSubgenre
394_1974,a_394,y_1974,hasYear
394_arandy_newman,a_394,a_randy_newman,hasArtist
394_grock,a_394,g_rock,hasGenre
394_gpop,a_394,g_pop,hasGenre
394_spop_rock,a_394,s_pop_rock,hasSubgenre
394_svocal,a_394,s_vocal,hasSubgenre
395_2007,a_395,y_2007,hasYear
395_alcd_soundsystem,a_395,a_lcd_soundsystem,hasArtist
395_gelectronic,a_395,g_electronic,hasGenre
395_grock,a_395,g_rock,hasGenre
395_sleftfield,a_395,s_leftfield,hasSubgenre
395_salternative_rock,a_395,s_alternative_rock,hasSubgenre
395_selectro,a_395,s_electro,hasSubgenre
395_sdisco,a_395,s_disco,hasSubgenre
396_1973,a_396,y_1973,hasYear
396_aroxy_music,a_396,a_roxy_music,hasArtist
396_grock,a_396,g_rock,hasGenre
396_sart_rock,a_396,s_art_rock,hasSubgenre
396_savantgarde,a_396,s_avantgarde,hasSubgenre
396_sglam,a_396,s_glam,hasSubgenre
397_1991,a_397,y_1991,hasYear
397_amassive_attack,a_397,a_massive_attack,hasArtist
397_gelectronic,a_397,g_electronic,hasGenre
397_greggae,a_397,g_reggae,hasGenre
397_sdub,a_397,s_dub,hasSubgenre
397_sdowntempo,a_397,s_downtempo,hasSubgenre
398_1983,a_398,y_1983,hasYear
398_azz_top,a_398,a_zz_top,hasArtist
398_grock,a_398,g_rock,hasGenre
398_spop_rock,a_398,s_pop_rock,hasSubgenre
399_1985,a_399,y_1985,hasYear
399_atom_waits,a_399,a_tom_waits,hasArtist
399_grock,a_399,g_rock,hasGenre
399_gblues,a_399,g_blues,hasGenre
399_sblues_rock,a_399,s_blues_rock,hasSubgenre
400_1995,a_400,y_1995,hasYear
400_athe_temptations,a_400,a_the_temptations,hasArtist
400_gelectronic,a_400,g_electronic,hasGenre
400_gfunk___soul,a_400,g_funk___soul,hasGenre
400_ssoul,a_400,s_soul,hasSubgenre
400_sdisco,a_400,s_disco,hasSubgenre
401_1999,a_401,y_1999,hasYear
401_ared_hot_chili_peppers,a_401,a_red_hot_chili_peppers,hasArtist
401_grock,a_401,g_rock,hasGenre
401_salternative_rock,a_401,s_alternative_rock,hasSubgenre
401_sfunk_metal,a_401,s_funk_metal,hasSubgenre
402_1994,a_402,y_1994,hasYear
402_anas,a_402,a_nas,hasArtist
402_ghip_hop,a_402,g_hip_hop,hasGenre
402_snone,a_402,s_none,hasSubgenre
403_1973,a_403,y_1973,hasYear
403_alynyrd_skynyrd,a_403,a_lynyrd_skynyrd,hasArtist
403_grock,a_403,g_rock,hasGenre
403_sblues_rock,a_403,s_blues_rock,hasSubgenre
403_shard_rock,a_403,s_hard_rock,hasSubgenre
403_ssouthern_rock,a_403,s_southern_rock,hasSubgenre
404_1972,a_404,y_1972,hasYear
404_adr__john,a_404,a_dr__john,hasArtist
404_gfunk___soul,a_404,g_funk___soul,hasGenre
404_sbayou_funk,a_404,s_bayou_funk,hasSubgenre
404_sfunk,a_404,s_funk,hasSubgenre
404_srhythm___blues,a_404,s_rhythm___blues,hasSubgenre
405_1974,a_405,y_1974,hasYear
405_abig_star,a_405,a_big_star,hasArtist
405_grock,a_405,g_rock,hasGenre
405_spower_pop,a_405,s_power_pop,hasSubgenre
406_1993,a_406,y_1993,hasYear
406_apj_harvey,a_406,a_pj_harvey,hasArtist
406_grock,a_406,g_rock,hasGenre
406_sindie_rock,a_406,s_indie_rock,hasSubgenre
407_1980,a_407,y_1980,hasYear
407_athe_clash,a_407,a_the_clash,hasArtist
407_grock,a_407,g_rock,hasGenre
407_greggae,a_407,g_reggae,hasGenre
407_srock___roll,a_407,s_rock___roll,hasSubgenre
407_sdub,a_407,s_dub,hasSubgenre
407_spunk,a_407,s_punk,hasSubgenre
408_1989,a_408,y_1989,hasYear
408_asinead_o_connor,a_408,a_sinead_o_connor,hasArtist
408_grock,a_408,g_rock,hasGenre
408_gfunk___soul,a_408,g_funk___soul,hasGenre
408_gblues,a_408,g_blues,hasGenre
408_sblues_rock,a_408,s_blues_rock,hasSubgenre
408_srhythm___blues,a_408,s_rhythm___blues,hasSubgenre
408_ssoul,a_408,s_soul,hasSubgenre
409_1967,a_409,y_1967,hasYear
409_athe_doors,a_409,a_the_doors,hasArtist
